,index,neg,neu,pos,rating,title,review
196,229,0.48481587,0.3414164,0.1737678,6,"A different view on the ""great"" Star Wars","August 22, 2002. That's today. That's the day I first saw Star Wars. I have one reason for seeing it: I am a film major and before I start this semester I figured I had to see a movie with such historical value. Plus, so many people have put it over as being the best movie of all time. I never had interest in the sci-fi genre, but I figured if it was good, I'd like it.Nope. Sorry. Now, I only fell asleep once, and just for a few seconds. I quickly woke up, rewinded, and decided it's best to stay awake. After all, it's the last time I'll watch the movie.I understand completely the historical value this movie has. 25 years ago this film was groundbreaking. The effects were pretty good, even by today's standards. But the movie itself is not very good. It's just average. The plot wasn't very interesting. I was given no reason to care about Luke Skywalker whatsoever. And all I kept thinking throughout the whole thing was ""Wow, I never realized how much Independence Day took from Star Wars... but that movie did it so much better!""I expect a ton of Star Wars nerds to send me hate mail for not totally digging this ""Great"" movie. WAKE UP people. There's so many better movies out there."
197,230,0.028447831,0.3686587,0.60289335,6,"""The Force can have a strong influence on the weak-minded...""- George Lucas","The studio dismissal of his first (and, arguably, best) film, THX-1138, and the phenomenal success of his second feature, AMERICAN GRAFFITI, led George Lucas to undertake an Americanized version of Akira Kurosawa's THE HIDDEN FORTRESS- by way of the old FLASH GORDON and BUCK ROGERS serials. Replacing the two flesh and blood leads from THE HIDDEN FORTRESS with a pair of robots who might well have stepped straight from Fritz Lang's METROPOLIS, Lucas fashioned a kiddie corn classic. Luke Skywalker, one supposes, is the young Lucas himself (whose interest in fast-moving machines nearly cost him the farm in his misspent youth). Forgettable in many ways, but nonetheless entertaining, STAR WARS has become the backbone of big-budget fx filmmaking in this country. One can't begrudge Lucas his phenomenal success, but one tends to find oneself longing for a return to the old, inventive days when he made movies with a tad more substance- movies that didn't follow the selfsame beat, frame after frame..."
198,231,0.7065088,0.24778315,0.04570799,2,Outdated,Pretty simplistic storyline and pretty poor acting
199,232,0.93268114,0.05808965,0.009229152,5,"I liked it as a kid, now I've come to hate the series, but I'll give it five for nostalgia","Maybe I've just become too cynical, but I can no longer enjoy this series. The whole combination of constant merchandise, annoying fans, and endless sequels is just too much for me to bear as an adult. Yes, these things were around when I was a kid (I grew up around the time of the prequel films), but at the time I didn't notice it as much, while now I can't stand to hear about the films. Still, I'll give it a five for the nostalgia factor, as much as I hate the franchise as a whole."
200,233,0.03292757,0.6110215,0.35605094,10,Masterpiece,"Star Wars (later: Star Wars, later relaunched as Star Wars: Episode IV - A New Hope) Star Wars: Episode IV - A New Hope is an American epic / space opera, the first the eponymous saga to be released on May 25, 1977, and the fourth in the chronological plot, written and directed by George Lucas. It tells the story of young farmer Luke Skywalker (Mark Hamill), who, along with smuggler Han Solo (Harrison Ford), engages in the Galactic Civil War between the tyrant Galactic Empire and the Rebel Alliance after acquiring the Droids R2-D2 and C3PO. That first contains the plans for the Empire's super weapon, Death Star, which rebel leader Princess Leia (Carrie Fisher) hopes to use to destroy the super weapon. Luke Skywalker dreams of going to the Academy like his friends, but finds himself embroiled in an intergalactic war when his uncle buys two robots and finds a message from Princess Leia Organa to jedi Obi-Wan Kenobi about the plans to build the Star of the Moon. Death, a gigantic space station capable of destroying a planet. Luke then joins the jedi gentlemen and Hans Solo, a mercenary, to try to destroy this terrible threat alongside the members of the resistance. Watching Star Wars for the first time today and I found fascinating technologies from that era that led many people to be impressed by the size it took. So my movie rating is 10.0.Movie watched on May 23, 2019"
201,234,0.002957913,0.015045178,0.98199683,10,The Greatest Movie of All Time,"I can not say enough about this film. It is the film that changed my life. Star Wars is more than just a movie to me, it is a lifestyle. I can not thank everyone who was involved in this film enough. Ever since I first watched the original trilogy I have looked at life differently. These films are about The Empire vs. The Rebellion reminding us to never let the government control our lives. Not only does it have philosophical meaning but the movie itself is just so much fun. Every single character in Star Wars will be remembered forever. So many iconic character like Luke Skywalker, Han Solo, Princess Leia, Chewbacca, R2D2, C3P0, Darth Vader, Obi Wan, etc... Star Wars is something that everybody must see before they die. It created a world no other movie will ever be able to create. Star Wars truly changed everything about the world we know. As I'm sure you can tell it is my favorite movie of all time!"
202,235,0.013252573,0.18554053,0.801207,10,Possibly the pivotal point of my life.,"Star Wars. The theater was black except for the small light coming from the projector onto the big silver screen in front of a 7 year old boy. His eyes glued and wide in anticipation of a film that he knew very little about other than an adventure in space, a place where he always dreamt of escaping to. When the first note trumpeted out of the speakers for the first time, his heart pounded and his soul was free. This universe that George Lucas had captured and the young man, Luke Skywalker, was the embodiment of the dreamy eyed young 7 year old now watching, vicariously living in that universe. From that point on, I grew a little more hopeful for the future, that 7 year old's spirit still laughing, smiling and even crying inside, encouraging me to escape what I thought a terrifying life of abuse from peers and my own subjugating voice telling me I'd never be anything but a loser. This movie's storyline was inspiring to me as an artist, writer, actor and human being. The underlying religious connotations I've never considered religious overload, merely to believe in something bigger than oneself, an energy that encompasses everything, everyone. At this point at the end of 2015, almost 40 years after its release, I am still drawn into that flicker of light and that very first note, a glimpse into what can be, a piece of my own new hope.May the Force be with you all."
203,237,0.015686288,0.11933829,0.86497545,9,Pure uncut escapism,"In all honesty, I didn't plan on watching ""Star Wars"" on its 38th anniversary, but a happy accident nonetheless. To see this movie is to go back to a time when the mythology was in its nascent stages, before all the merchandising and parodies (really, a testament to its cultural impact, which is immense). It's deceptively simple; all of the classical elements are here - clearly defined heroes and villains, robots, space pirates, wizards, princesses, sorcery - remixed and flung off into a faraway galaxy. It all makes for a potent brew, to say the least. And when all is said and done, the movie's real power is its ability to tap into the kid in all of us. This is just plain fun, and not even Lucas' shoddy CGI rejiggering can tarnish that.9/10"
204,239,0.003967787,0.025395824,0.97063625,10,Excellent Classic Science Fiction Film,"An excellent classic science fiction film. The movie has the illusion of a high dollar film for a low budget price tag.I saw this film when it first came out in 1977, I was a mere 5 years old, but it made an impression in my memory that I still cannot shake to the very day. No one back then knew that the movie would become iconic - but it did.What George Lucas created is extraordinary - even considering the fact the budget was limited (and you would never know it by watching the film). The special effects and costuming are phenomenal for the time era plus factoring in the limited funding to create the film (even by today's standards). The sets and ships appear elaborate yet there was not much to them.The story is captivating and well executed by the actors playing the roles. I will not rehash the story for those that have seen it nor will I ruin the film for those who have not.It is a must see movie.10/10"
205,240,0.043020796,0.5207605,0.43621874,8,A long time ago in a galaxy far far away...,"The Jedi knights have been exterminated and the Empire rules the galaxy with an iron fist. A small group of Rebels have dared to fight back by stealing the secret plans for the Empire's new weapon The Death Star battle station. The Emperor's most trusted servant Darth Vader must find the plans and locate the hidden Rebel base. Princess Leia, a captive Rebel leader, sends out a distress signal that is intercepted by a simple farm boy Luke Skywalker. Seizing his destiny he takes up the chance to rescue the princess and help the rebellion overthrow the Empire, along with some unforgettable allies as the wise Obi-Wan Kenobi, the cocky Han Solo and the droids C3PO and R2-D2.****/***** Very good"
206,241,0.0018831833,0.017799076,0.98031765,9,great film,"Classic film. Great story & characters. graphics & technical stuff was good for its time! The Sci-fi era had started to really boom after this movie. Character chemistry & casting were really great. the interaction with Luke, Han, Leia, Darth Vader was brilliant. Music is timeless, always fun to listen to, especially the French horns! The sound effects, robotics & animation were so ahead of its time, simply awesome. modeling were brilliant. Costumes were spot on for the vision of the film. Make up only enhanced the costumes. Classic good versus evil is always a good sell. I am now a sci-fi watcher because of this film, and I now can really appreciate the hard work & far out vision it took to make this film."
207,242,0.001393398,0.011169873,0.9874368,9,The First of a great series,"Probably the best Star Wars movie ever made, if not the best movie ever made. Great Sci-Fy movie which should have been seen by any who like science-fiction (or any who enjoy cinema). The actors are great, especially Harrison Ford and Alec Guinness. This movie is a Masterpiece, flawless, never aging. George Lucas greatest work (followed close by the Raider of The Lost Ark). The Star Wars Universe is rich, grandiose, with so many opportunities, this movie really is the beginning of the greatest movie series of All time. Every scenes are really impressive, might feel avant-guard for the time it was released in cinema but still receive a great public appreciation."
208,243,0.01685844,0.45839754,0.524744,9,This film holds up,"When I was 12, I went to see Star Wars in the theater 32 times. This is the film that made me want to make films. Star wars is a classic in my mind, full of fun, and campy lines.. The story is about a farm boy named Luke Skywalker (Mark Hamill) who discovers that the used robot recently purchased by his family plays back a message from one Princess Leia (Carrie Fisher), begging for help from Obi-Wan Kenobi. Luke asks his father's friend Ben Kenobi (Alec Guinness) about this, and he discovers that Ben and Obi-Wan are one and the same. Kenobi tells Luke of the battle of the rebels against the ruling Empire and the spiritual energy called ""The Force."" Soon Luke, Kenobi, and a mercenary named Han Solo (Harrison Ford) join forces to rescue Princess Leia from the Empire's mammoth warship, the Death Star, controlled by evil genius Darth Vader (David Prowse, with the voice of James Earl Jones)."
209,247,0.01684629,0.04866455,0.93448925,10,Greatest Film series of all time.,"I've seen this film so many times,in fact I grew up with the Prequel trilogy and still love this one.Actually the only prequel I liked was the Revenge of the Sith,although the Lightsaber duel between Qui-Gon Jinn,Obi Wan and Darth Maul is very entertaining but the thing I love about the originals is too hard to describe in one word,I love the story,the character,the sets are incredible,the acting is very good,and of course.......Darth Vader himself.This was when George Lucas wasn't a money grabbing idiot,when he actually wanted to make a good film,I just bought the Blu-Ray,I'm not exactly keen on the CGI filled changes Lucas put in there,but the picture quality and sound makes the experience even better.A Great movie that will NEVER get old. 10/10"
210,249,0.55497676,0.3669288,0.078094535,6,"As science fiction, the entire saga is crap.","This series of movies are overvalued, also Lucas has the ""great idea"" change the ORIGINAL names of his own movies to ""adjust"" to the prequels. The ENTIRE industry follows his wishes. For more 20 years Star Wars was Star Wars. The Empire Strikes Back the same...Who ones dare to delete pictures replacing ""minor"" actors just for adapt horrible prequels? Why erase the original actor for Anakin? Why not delete Obi also?The only Sci-Fi in the entire sage is the word ""star"" in the title...The real fans of real Science Fiction is not stupids. Read real Sci-Fi.(sorry by my English...)"
211,251,0.0025159484,0.024971874,0.9725121,10,Star Wars!!!!!!!!!!!!,"Star Wars, now known as Episode IV: A New Hope, is the perfect showcase of everything that makes a movie great. It is one of those occasions where everything in the film seems to of perfectly fell in place(although if you know the story behind the making of it, it wasn't so smooth). The acting, directing, writing, production design, special effects, and anything else I've forgotten, is simply top-notch. This movie did so many things for film, most notably the special effects, but it also gave us three of the greatest young actors of the late 70s and 80s, Mark Hammill, Carrie Fisher, and Harrison Ford. Then the film also created the blockbuster, and is the definition of what a blockbuster should be(humor, emotion, action, heart). On the last point the action is probably the most exhilarating and exciting action I've ever seen on film, the Death Star Trench Run is the definite highlight of the film. This film is just simply superb and is picture perfect, and is definitely one of the greatest and most memorable films of all-time. It's hard to believe that this all sprung from one man's imagination, George Lucas(writer/director of the film). STAR WARS!!!!!!!!! Rating: A picture perfect 10 out of 10!!!!!!!"
212,252,0.01338779,0.107310995,0.87930125,9,"A Long Time Ago, It Started","The one that began it all is also the best in the series. Whereas the later films become too bogged down with plot and perhaps take themselves too seriously, this one is just plain fun. It pays homage to the great adventure films of yesteryear, including ""The Searchers."" Hamill and Fisher failed to capitalize on the success of this series while Ford parlayed his role as the wise-cracking Han Solo into super-stardom. Despite his disdain for the film, Guinness is masterful as Obi-Wan. The majestic score by John Williams definitely adds to the excitement. Interestingly, Lucas did not direct the two sequels, but returned to direct the second trilogy."
213,253,0.12014671,0.335945,0.5439082,9,Easily the best movie in the Star Wars-saga,"I have seen the first three movies evolve from their VHS-releases to their newest DVD-releases. Of the three movies of the ""ancient era"", this really sticks out as the best of them all.I was very young the first time I saw this, and it captured me with its fantastic creatures, the action, the whole universe was so convincing to me, and the characters were really good and left a good impression on me. Seeing it again more than 15 years later, still makes me feel like I did back then.This movie is obviously very influenced by 2001: A space odyssey, as seen in the interior design of the rebel space ship in the opening scene, and the docking scenes with the Death Star. Not that it's a bad thing, it is something I felt added a lot to this movie.Empire Strikes Back and Return of the Jedi both fail to keep up with the goodness of this movie in terms of consistency and use of scenes. In particular, there is this new CG-enhanced music scene in Return of the jedi that is so embarrassing to watch it almost destroyed the movie, and the coming of the Ewoks just goes from bad to worse. Luckily, Star Wars does not have this sort of bumpy-ride feel to it, and one that had the most graceful evolution of the three movies with the new releases, except for the ""Han shot first""-scene treatment.9/10"
214,254,0.0061673224,0.026643371,0.96718943,10,Unique,"This movie really impressed my the moment it began. I gasped as I saw how advanced the movie was since it was only made in the late 70s. To me, it's one of the best movies ever made. Despite the lack of technology, the movie still came along as one of the best masterpieces and I have to agree, it cannot be compared to the the new Star Wars movies which are totally horrifying.Basic Plot: It begins with the Empire trying to take the princess' ship so that they could know where the rebel area is when C-3PO and R2D2 go on to Tatooine and find look who goes on to save Leia, who is his sister and falls in love with her. Great watch! Watch it now!"
215,256,0.002662942,0.023385856,0.97395116,10,Great Movie.,"STAR WARS 1977 10/10 GEORGE LUCASI loved this Star Wars because it started the chain that is the biggest sci-fi film series in America. It has made millions in the box office and has made us fans of the brilliant Yoda, Chewbacca, Anakin, Luke, Padema, and more. I am not a Star Wars fan but I do enjoy the movies very much. They are a George Lucas masterpiece that will live in Hollywood for centuries and centuries. I gave it a 10/10 for the scifi stuff and all the cool effects in the movie itself. I give it two thumbs up. It also had an end but no beginning. It was a test to G.L. to see how much we all loved it. Which we did."
216,257,0.11448539,0.46229565,0.4232189,10,Luke Skywalkers unforgotten adventure,"I was but 7 when i first saw these movies, and needed my dad's elbow to hide my face in at the scary parts. I didn't understand the main plot and ideas of the movie at the time but now, I am older and watching the movies again, i can watch the movies without my dad and I love them. I have even started reading the books. Take it from me, if you haven't seen these movies, you should. So whats the basic plot? Luke Skywalker, otherwise know as son of Anikan leaves his home to begin a journey as a Jedi knight. He receives his first training from Obi-wan Kenobi, or as Luke calls him, Ben. He encounters many dangers, and meets new friends along the way, such as Princess Leia, Han Solo and his Wookie, Chewbacca. R2D2, and See-Threepio. Well, I wont spoil things for you, so why don't you watch the movie for more details."
217,258,0.43567082,0.38760835,0.17672078,6,Not as good as you first thought,"Now I'm not saying I don't like Star Wars. It's a great series of films. But Episode IV: A New Hope falls disappointingly short in retrospect.when in first came out in was the pinnacle of special effects, and everyone was amazed. But as someone who wasn't alive in 77, it is quite easy to see it's shortcomings.The plot is very basic. Seeing this film for the first time in 3 years i was surprised at how short it was. And simplistic too. Not very much depth or character development. With the exception of Alec Guiness and James Earl Jones, the acting is pretty poor two.The special effects were good for their day, but I still find that clash between Obi-Wan and Darth Vader painful. It is a bit ridiculous now with all the lightsaber twirling in the prequels, but they weren't even trying. Just standing rigid and lightly bashing their swords together.That said this is the one that launched so many other great films, and introduced great characters like Darth and Han Solo, and has to receive credit. A phenomenal achievement in cinema, but it's clear Lucas's skill needed a little more polish."
218,259,0.0012693522,0.007822908,0.9909077,10,Classic! One of the best movies of all time.,"Wow! A fantastic film. What a wonderful world George Lucas created.A rare film that has all the right ingredients. 10 out of 10.The story is fast moving and unique, the special effects brilliant, the different characters all so original, and the ending is awesome.George Lucas has created a world so original and full of characters that are so fascinating. You want to go see the movie again immediately to see what you missed the first time.No movie since this one has had the impact this movie had on audiences. A touching, upbeat movie that transcends generational lines and brings all ages to the movie theaters.A brilliant classic that will always shine brightly among the stars!"
219,260,0.0065224604,0.018058734,0.97541887,10,The first is the best,"I loved this movie. I have always loved this movie. I always will love this movie. It is simply amazing. The actors, Harrison Ford, Mark Hamil and Carrie Fisher all did an excellent job. However my favorite character was Darth Vader. He is evil with being ugly or digusting. The high level of quality from a film made in 1977 is astounding. Still being from the seventies, this film has some pretty interesting hair. But it is THE film that defined how science fiction movies are supposed to be. I did my term paper on the affects of Star Wars on the science fiction genre and the movie industry itself. Needless to say I didn't have to work that hard, the movies speaks for itself. If you haven't seen it, watch it. I love this film."
220,261,0.011689221,0.12280864,0.86550224,10,One for the history books!,"This movie, along with the whole original trilogy, just blows me away! It truly has all the elements a good story needs. The characters have suction cups all over them that glue them to your memory, because they're just so great! The story revolves around young Luke Skywalker, a farm boy who wants more adventure in his life. Adventure finally arrives to him in the form of two droids, sent by Princess Leia, a beautiful woman begging someone named Obi-Wan Kenobi for help. Leia is a huge part of Rebel Alliance, a group of people determined to stop the Empire's reign of terror and evil. When Luke meets up with Obi-Wan, they set out to deliver plans inside the droid to Leia's father, plans that can stop the most destructive weapon ever from destroying any planet that stands up for good. Teaming up with a cocky pilot who is more caring than he lets on named Han Solo and his CoPilot Chewbacca (big dog/ape/bigfoot like creature) the heroes are thrust into adventure beyond Luke's wildest dreams, complete with a heroine, henchmen, space ships, battles and the most menacing villain a movie has ever seen.Star Wars is a movie you won't forget soon after watching it. It's full of excitement, humor, romance (more so in the ESB, the sequel), great dialogue danger, and a never tiresome fight between good and evil. I recommend the trilogy to anyone and everyone who hasn't seen it (that would be...3 people...don't worry though, I'm a pretty newly converted fan too!) Han Solo rocks! May the force be with you all. 10/10"
221,262,0.02130499,0.109413944,0.869281,10,I'll tell you why this movie is so great...,"I was four years old when I saw this movie and I remembered the whole thing, from beginning to end. It was summer and my family was spending a month at our camp. One day my sister (2 years old at the time) and I had been fighting all day. My parents sent us off to bed for a nap before dinner and I grudgingly complied. I was awoken by my father, he was asking me if I wanted to go see a movie. ""It has spaceships, and robots, and lasers, you'll love it!"" I looked at him through swollen eyes and asked, ""does Jenna get to go to?"" When I heard him say no, I knew I was in for a HUGE treat. We arrived at a nearly empty theater, and took our seats. When the first jarring chord of the theme hit me, and my father began reading the opening story, I was captivated. It was the happiest day of my life. To hell with all your nitpicking. When something makes that great an impression on a four year old, you know it has to be something truly special. By the way, I'm wearing the Boba Fett t-shirt my son's mother gave me as a gift. And no, I'm not some greasy, Star Wars obsessed dork. Well, not any more..."
222,263,0.004628764,0.0706185,0.9247527,10,It never ceases to entertain me.,"George Lucus stunned audiences with this outer space saga when it was released and deservingly so. It was a film quite like nothing anyone had seen before a truly visual and cinematic achievement. The story begins on Chapter IV and takes us on an action packed journey filled with aliens, intrigue and adventure. The success of Star Wars is ultimately due to the wonderful imagination of its director and of course to the extremely well orchestrated cast. I think George Lucas was riding high with his previous film success 'American Graffiti, but this is far removed from Star Wars, no similarities at all. I was simply captivated the first time I saw this film in the cinema's back in '77 and still amalthough the big screen does give it more of an impact. Everything about Star Wars will definitely appeal to a vast audience from children to adults alike.it's a 'must see film' in my opinion. Then when you're finished watching Star Wars, just think; you have only 5 more chapters to go. 10/10"
223,264,0.0068160165,0.06652641,0.92665756,10,Do movies get much better than this?,"Not really. Almost 30 years later, Star Wars is a household name. It would be a challenge to find someone who has never heard of Mr. Lucas's little adventure story. This highly imaginative story is one that almost anyone could find enjoyable. The weaving of action, adventure, drama, conflict, and a plethora of other genres and literary devices is absolutely remarkable. All of this encased in a theme of science fiction is a clear cut example that great writing is just that, great writing. A New Hope along with its sequels, especially the two that followed, TESB and ROTJ will be remembered for a very very long time, even in a galaxy far, far away."
224,265,0.0104006,0.0666653,0.9229342,10,Say what you will,"Say what you will about this movie, its legions of fans, its prequels and sequels. No other set of movies is as well-liked by both ""geek"" and normal cinema lovers than Star Wars. People of all ages, race, and gender enjoy the movie, unlike many other cult-ish sci-fi movies (Star Trek anyone?) This movie has crossed all culture barriers, with characters, lines, and creatures all well known from one set of movies. You have to live under a rock to not know some of the story lines, statements and characters from this film. The funny thing is how some special effects from this movie look BETTER than some effects made in the 2000's (The Rock in Mummy Returns, anyone??) CGI, to someone like me, just can't compete with scale models, puppets, and camera tricks. I highly recommend this movie to the five people in the universe that have not seen it yet. 25 years later, and it is still, and will forever be, a classic. 10 of 10"
225,267,0.002648545,0.011662142,0.98568934,10,Gives me the chills!,"This movie came out a few years before i was even born, but somehow one of my first memories was seeing this movie. Every kid I knew loved star wars boy and girl. So basically if i had to sum up my childhood in two words it would be star wars. From the cantina scene to the death star first rate special effects. The opening crawl probably still brings a tear to my eye. Han solo just rocked and Luke skywalker was just adorable. I love the scene in the garbage chute, but my all time favorite scene is when Luke goes outside and looks out to the horizon (the famous shot of the two suns) and the classic music cues up. Oh my god it gives me the chills. awesome!"
226,268,0.013269216,0.07375538,0.9129754,8,"Great! Don't get cocky, kid.","OK, this was a pretty good movie with some pretty good effects (just make sure you don't overwatch it, or you'll get bored with it).The idea for Star Wars is pretty good. I loved the character of Darth Vader. I'm not saying I'm rooting for the bad guys, I'm saying that the idea of Vader is an interesting idea. I mean, think about it. The Jedi order is abolished, and the only one who is allowed to use the Force is the Sith (the dark side of the Force). My favorite characters are Han Solo, Chewbacca and R2-D2. I like Luke too, but I don't think he became a real big big favorite until ROTJ. I also enjoyed Obi-Wan Kenobi. The effects are fantastic, especially for its time. The aliens are interesting, the bad guys are well-done (though how humans came to be the dominant species is a little surprising. Sorry, but compared to some of the other beings I saw in the Star Wars universe, it's a little surprising). I love the lightsabers and just about everything about this movie. The only problem I have is with the Force, as pretty much all Christians do. But we're able to draw enough Christian elements out of it to tolerate it.humor, action, and a lot of tension with Solo and Leia, very, very good. I don't know if it deserved the standing ovations it got in the theaters, but still great. A new hope indeed!"
227,269,0.27914566,0.41061756,0.3102368,7,Overrated,"In my opinion, Star Wars (1977) -- believed by many to be the film that started it all -- is in fact, a weak microcosm of what 70s Hollywood tried to accomplish, which was producing films such as the mentioned, with blockbuster budgets in light of attracting youngsters to the theater.Hollywood was quite successful in doing so, however, what has aroused my curiosity is the fact that despite the agreement of most people in the extremely poor quality of the audio/visual effects, the bad acting save the performance by great Alec Guinness, audiences have allowed the mere interesting story that's been as unique as Terminator and Matrix at their corresponding times; in addition the publicity given to Star Wars, aside from what we here from parents --teenagers/early teens of 70s-- effect their judgment.I saw this film for the 2nd time in my life in the class, and now as a film student, and never in my life have I seen such annoyance caused by ridiculous techniques used to assemble special effects, the horrible noises of the trashcan look alike R2d2, to which so much screen time is given.In my opinion as a movie fan and student the movie is quite terribly done, and by God don't start with ""Well, it's been done 30 years ago!"" I still watch Nosferatu form early 90s and enjoy it quite much!"
228,270,0.03204799,0.18664323,0.78130877,10,This is what classics are,"I first saw this movie (or at least as far as I can remember) when i was about 4. It wasn't until I was about 8 that I really got into the whole saga. I have to say #4 isn't my favorite of the films, but it is the one that started the greatest sci fi epic ever. I think for it's time the special effects were magnificent. And the acting was done by REAL actors from back in the day. Now a days all I seem to see coming up in the thespian ranks are pretty boys and girls with fake boobs. What happened. Anyways, i think everyone should watch this movie at least once. If your not ""enlightened"" by it you'll at least be entertained by a few good humor spots."
229,271,0.003046159,0.012631598,0.9843222,9,An Incredible Class act film,"Star Wars is an amazing fantasy sci-fi film full of laughs, cool action, and dark scenes. You will have a fun time watching this. Harrison Ford was really great as Han Solo and is extremely funny. Mark Hamill does a surprising role as Luke Skywalker, the brave, young jedi and believe it or not, the one and only, Darth Vader. He was so cool as his character who was played by James Earl Jones. The special effects are kind of cheesey, but c'mon it was made in 1977. I mean give it a break. Also the duel fights are kind of chessey to but oh well, I still love it. Star Wars is great even for kids because it's only PG. Just shut-up and enjoy this movie. You'll have a fun time!!9.5/10"
230,272,0.0118049355,0.066010214,0.9221849,10,The greatest film of the genre,"No film can ever top this one when it comes to Sci-Fi. The genre was not much more than a drive-in movie filled with D&D players as it's only fans. This movie changed it all. This is easily one of the biggest landmarks in film history. Yes, Mr. Lucas has done some strange things as far as releases and changing things go. I won't get in to that except to say that they are his films, and he can do with them as he will. That aside, this film is one of those great movies that has just a purely awesome story, is not boring for adults and yet it is MPAA rated such that the young can also enjoy it without being bombarded by violence or vulgar language. I'm all for films with those elements, but it takes a special film to be successful without them. In closing, I can say that this was one of the great experiences of my childhood, a perfect 10."
231,274,0.030986737,0.18957898,0.7794343,10,Star Wars: More than Anything We Could Ever Imagine,"STAR WARS: A NEW HOPESTARRING: MARK HAMILL, CARRIE FISHER, HARRISON FORD, AND ALEC GUINNESSLet's face it. No matter how many movies come out with BIGGER special effects, MORE evil characters and UNFORGETTABLE good characters... none will be better than the first Star Wars. From the get go, we fell in love with curious young Luke Skywalker, and we felt we wanted the adventure Hans Solo was constantly looking for. We felt grief for Princess Leia when she was captured by the evil Darth Vader and we all wanted a grandfather like Obi Wan Kenobi. Hell, we even wanted Chewbacca as a pet instead of a dog. This movie is a classic, hands down. Who cares if it's not your type of movie, acknowledge the fact that we're lucky a movie so wonderful like this even exists. A movie that has paved the way for so many other Sci-Fi's. A movie that has and always will stand the test of time. I give this film ***** stars out of *****."
232,275,0.13455239,0.3072285,0.55821913,6,A great movie.,"I wouldn't say it's THE great movie, but it's the best sci-fi out there.When I first saw this on the big screen, it was shocking. Just a jolt offun after a decade of heavy handed social dramas that were good(serpico) but hardly whiz bang!  Star Wars is a swashbuckling sword epicthat had the audience cheering and yelling, like a ride at Disneyland.Say what you will for how it affected the Box Office and how studioheads now look at summer films- it most likely ruined it for all of usfor a long time, as now they all want HUGE OPENING NUMBERS and saddle uswith bloated ""blockbusters"" such as PEARL HARBOR, but Star Wars had/hasa spirit and a life to it that is wonderful to behold. Get it on DVD,you'll have a ball"
233,276,0.17635773,0.33118474,0.49245757,7,"nice, but sometimes boring","When I saw STAR WARS for the first time I was thrilled. There was a world totally different from mine, but in a way similar. And it looked real. But that was then and I was a child. I know the movie is filled up with quotations like Laurel & Hardy, Leni Riefenstahl etc. And I admit that it deserves exact analysis. But I am no longer a child (at least not in that way to totally enjoy movies like this) and any time STAR WARS is on TV and I try and watch it takes only 20 minutes and I cannot deny that I am a little bit bored."
234,277,0.16074029,0.3386045,0.5006552,10,"Great film, poor acting","Star Wars: A New Hope is a great film.  It started the whole Star Wars universe (that is for all of us who aren't George Lucas) and gave us a look into a primitive futuristic past.  I, being a die hard Star Wars fan, believe that anything that is remotely related to Star Wars deserves a good look over and this definitely beats a lot of other movies to the top.  The only thing that I can fine wrong is the acting.  Most of the actors have gone on and improved very much in their acting abilities like Harrison Ford. But in the beginning he was not very good in fact I would even call his acting stiff.  But we should give him a break because, this was his second movie after ""American Grafitti.""  The only thing that got on my nerves throughout the whole movie was how whiney Luke is.  Lines like ""Uncle Owen, Uncle Owen??"" are screamed at a whiney high pitched voice.  But otherwise a great film."
235,278,0.006171767,0.08598342,0.9078448,5,Star Wars A legendary movie,"This is a movie released a long time ago and still popular till now i like their suits.""Life is short.FORGIVE quickly, KISS slowly, LOVE truly,
LAUGH uncontrollably, and NEVER REGRET
anything that made
you SMILE.""."
236,279,0.7467083,0.20699178,0.04629987,5,Not sure if it still appeals to (young) adults in 2021,"I'm one of these people who have never watched Star Wars. Honestly, I don't even know where my classmates (I'm born 1999) picked up the first few movies, perhaps on TV when they were children?Anyhow, I never did but recently I decided to fill this hole in my understanding of pop culture. I wanted to understand who Darth Vader, Luke Skywalker, Obi-Wan and all these names are that appear everywhere because of how Star Wars has penetrated society.And indeed, I was grinning at the mentioning of these familiar names and words.But the story didn't appeal to me. The beginning of the first half was still decently exciting but the latter half was just bland and boring to me. This garbage disposal sequence was extremely unnecessary and just the entire second half bored me to death.The story didn't seem so coherent (there appear to be so many plot holes!) and the animation was of course not what we're used to today.On the other hand, I'm not sure what I should have expected. It is a 1977 movie intended for children. Surely its animation was among the pioneers those days and surely the story is good enough for children.For (young) adults in the 21st century however, I'm not sure if I can recommend this movie."
237,280,0.5659633,0.32517835,0.10885835,7,Overrated,"Star Wars well deserves its reputation as a classic but it's overrated in general. John Williams score alone is a masterpiece. But if we want to be objective this isn't a really good film. A lot of clichés, bad dialogue and not so good acting. But I watched it when I was child and reminds me of those times."
