,index,neg,neu,pos,rating,title,review
191,239,0.43229988,0.35256183,0.21513824,2,Great effects wasted on a kindergarten movie,"I really enjoyed the earlier ones but this was really dumbed down.With very little effort they could have made this a great movie.You cannot defy laws of physics in special effects or it becomes completely 5 year old cartoon nonsense. That is the problem here. Be logical with the scenes instead of being lazy. The graphics capability is there so don't cheapen it by taking short cuts.It distracts from the entire movie.That, and great effects mixed in with the most primitive of video overdubbing. In many scenes you can plainly see the backdrop with people standing in front of it. You'd think you were watching a 1940s film with overdubbing ... geeesh.Come on, do it right or don't do it at all."
192,240,0.80203253,0.16930316,0.028664323,3,"Bad directing, aimless acting, too long.","This film is a steaming pile of turd. I've never disliked Joss Whedon, I love Buffy and Firefly/Serenity but he's not a very good director. The actors seem to suffer as much confusion as their characters do almost like, as torn as they are to join Shield and The Avengers in the film is how torn the actors must feel from scene to scene as to why they're even in this film.Captain America does not seem like a 1930's man, I've seen better period acting in Mad Men and the like, I was looking for some authenticity in him. Thor is paying so much attention to his hair he seems to have forgotten his point. And Scarlett Johansson is horrific, she's so monotonously apathetic it shines through in her character and the only part of her face that shows any sign of acting is her eyebrow, when it raises at one point. The left one it was.And this film is the longest bad film I've ever had the stupidity to watch.Another point that peeved me is that the action is so ridiculously loud but the speaking so quiet in comparison, it was like every explosion was happening inside my head and every conversation was in the next room over and I was listening in.The Avengers gets 1 point for the team dynamic, when they're altogether it's interesting to watch, and 2 points for Robert Downey Jr, he's a whole lot of man but even his humour and acting is outweighed by the stink of the rest of the film, so it gets 3 out of 10 from me and a black mark against Mark Ruffalo who was a credible actor in my eyes."
193,241,0.52450156,0.3359522,0.13954635,5,I expected more...,"I expected a lot more from a movie with such high ratings. First of all, right from the first scene I did not understand what was going on. Also, this movie had way, way too much talk, and I couldn't even understand or hear what they were saying. I almost yelled at the movie screen for them to speak clearly. All these random things started happening, and I began to lose track of the storyline. As a result, I fell asleep. The first movie I have ever fallen asleep during, and it was the Avengers. When I woke up, it was the last fighting scene. The same thing seemed to keep happening over and over again, so it wasn't really that exciting. The only thing I got out of that movie was some of Hulk's jokes, which were pretty funny, and Iron Man makes you laugh too sometimes. Other than that, it was only OK. Maybe it's just that I don't like super heroes that much, but I did expect a lot more."
194,242,0.286177,0.48261496,0.23120813,3,C-minus,"With the high budget this film had, I should not be noticing the staging. ""OK, Mark, you stand there and look annoyed but knowing, Scarlett, look like you're pondering, Chris, focus on keeping some of the accent but not all of it . . . "" There was no scene in the film where I didn't see with my mind's eye the director on set barking stage direction. Perhaps if the script had been stronger, I wouldn't have noticed. But pair a weak script with a long series of obviously staged (and very non-dynamic) scenes, and you end up with more flat scenes than I can count. Character development: With this cadre of fun and interesting actors and the huge budget that hired them, you'd think you'd end up with quality oozing out of the screen. No. Robert Downey's Stark was one- note, snarkie, and that's it. A few fun lines, but zero cleverness and no depth. The same with the rest of them. Except for Mark R. and Scarlet J. They were the only two who created anything interesting with their parts - and of these two, Mark R. created a genuinely interesting character in Banner. CGI: Big budgets mean you shouldn't notice the CGI. In one scene in particular, it was obvious that the actors were in front of a green screen, with the CGI added later. They should blend into the CGI not stand apart and obviously in front of it. Script: Could the script have been more plodding and obvious? It was not a smart or clever script. It read like . . . a comic book! Perhaps that's all Marvel can do well."
195,243,0.19124836,0.44171607,0.36703545,3,Not so good,"I watched. But I couldn't' t like it very much. This is action movie but i could see action just twenty minutes. Shortly %15 action, %10 mythology %75 dialog. In my opinion; Captain America movie is OK, Hulk movies is OK, Iron man movies OK, S.H.I.E.L.D movie is OK. But hero's team movie avengers is poor than others.This is movie which you can watch in your spare time. 8.6 rating is too much for this movie. it can be around 5 average. Also movie action scenes look like computer game trailer. Movie story is better than movie digitized action scenes. This movie hasn't got story enough."
196,244,0.3687464,0.38267624,0.24857728,5,Mediocre,"This movie is rated as an 8.8 at the time of my writing this and I fully expect that to come down considerably now that all the fanboys (and girls) are finished pumping it up. The characters could spend 2 hrs napping and the fanboys would still give this movie a 9 or 10. It's like that with any movie franchise - those most predisposed to loving it are the first ones to see it and rave about it, as well as overlook the obvious faults.Now that the rest of us are going to see it (and review it) that rating will reflect what the movie really is: A CGI fest that's really kind of mediocre. If it weren't for the very funny moments that punctuate the film, this movie would flat-out stink. It's riddled with cheesy clichés and seems more geared towards 10-13 yr-olds than to adults.I really like ""Iron Man"", loved IM2, enjoyed ""Thor"", and was indifferent towards ""Cpt. America"". This movie was definitely the weakest."
197,245,0.0055874833,0.08898681,0.90542585,10,Ultimate SuperHero Film,"It took Iron Man, Iron Man 2, The Incredible Hulk, Thor, and Captain America to build up to this, and was it worth the wait, Yes in deed.Nick Fury(Samual L. Jackson) brings together Captain America(Chris Evans), Iron Man(Robert Doney Jr), Thor(Chris Hemsworth), Bruce Banner/The Incredible Hulk(Mark Rufalo), Black Widow(Scarlett Johansson) and Hawkeye(Jeremy Renner) in hopes of stopping Loki(Tom Hiddleston) from world domination.It was worth it all the way through. Samual L. Jackson this time is front and center, and really shines in the role of Nick Fury. So does everybody else, Mark Rufalo really brings his own to Bruce Banner, although I do miss Edward Norton in the role, Rufalo does quite well. And Tom Hiddleston is quite menacing as Loki, more so then he was in Thor(2011), he was the best villain, almost tops The Joker. The rest of the cast are pretty good also. The Effects are great, the battle scenes are epic. This is a Marvel film that should not be missed."
198,247,0.14250936,0.45006856,0.4074221,9,The Avengers Initiative is a successful one,"The Avengers is what we all dream about on reading those superhero comics and watching the movies. We always would love the concept of having all superheroes assembled and fighting for justice and that if such a thing happens, nothing ever could happen to our planet Earth. However, rational thinking would suggest putting them all in one basket would make movie making quite difficult since the logistics of bringing an all conquering villain along with the bonding of the superheroes would change the dynamic of the superhero movie concept and can be a double edged sword if not handled properly. Certainly they cannot make a movie where the heroes are summoned to fight evil and they come and finish the job and they leave. It has to be more complicated than that for the movie to succeed and it is.Hats off to the director and writers of this movie since they not only have a villain who is manipulative, evil and quite powerful with his own army who can provide quite a challenge to the heroes but also have handled well the tricky scenarios of putting all the heroes in the same room. Hulk, Iron Man and Thor are all used to fighting outside of the law as vigilantes in their own movies. These three would normally have no problem working together. The bonding between Ironman and Hulk was depicted aptly since they are both scientists and vigilantes. However, the presence of Captain America, black widow and hawk-eye, who are all used to following orders and work for the law, within this mix creates a lot of tension in the air when they start interacting. The blame games and one-liners are ON and believe me, the one liners from RDJ are really cracking. All this makes for a compelling first half.Obviously, the second half is all about how they work together to destroy the enemy. Its predictable, but its fun and visually awesome as well. Visually its a spectacle and must be watched in 3D. The movie is not without its cons though. For one, I really thought, with Loki as the villain, Thor should have had a better role to play. Unfortunately he was severely under utilized. Scarlett is given an expansive role (I should say her body in that tight fighting outfit is awesome. She is hot) which sometimes even outshines Captain America and the rest.Watch it. Even if its not awesome or amazing or whatever, you will certainly enjoy the ride."
199,251,0.0020992325,0.01946987,0.97843105,7,A decent movie assembled,"Avengers is a movie I have been waiting to see for 30 years. With the style of the Xmen & Spiderman films, in addition to the Hulk, Iron Man, Thor and Captain American films; it was pretty clear what type of movie this was going to be. Big, loud, slick, exciting, and light on story. Joss Whedon's influence has made for a much better movie, his witty and sometimes intelligent screenplay lifts this from a middle of the road Marvel movie to something that is a great popcorn movie. All the performances are spot-on, and the photography and cgi beautiful. This is very much a movie for the fans, but anyone can enjoy it. Don't expect a complex interwoven plot, but a classic good guys v bad guys movie. Loads of fun, so leave your brain at the door and dive in!"
200,252,0.0023705226,0.0057175434,0.9919118,10,I still believe in heroes.,"The best superhero movie! nuff said. highly recommended movie for everyone! go watch it! you will not regret it. The action, the jokes, the script, the special effects, the story, the characters, the actors/actresses (especially scarlett johansson!!! she's so hot and gorgeous!!!!) are perfect. One of the best movies of 2012! My expectations for this movie was exceeded. i will certainly watch the sequel of this movie to see black widow again! :) i can't believe 2 hrs and 20 mins passed do fast. I did not get bored on this movie at all cause i was so into this movie cause it's so fantastic. i will see this movie again!perfect for me, 10/10"
201,253,0.97313,0.02397561,0.002894541,1,overrated movie,One of the most overrated comic book movies out there so messed up
202,254,0.0027622506,0.0147736585,0.98246413,9,A lovable classic marvel action film!,"The avengers is a classic marvel movie full of action, stunning special effects and the odd bit of funny humour. I think Age of Ultron will be better but this is still a fun and enjoyable film. I love how it appeals to everyone not just comic book fans. I can't find any flaws in this movie , it kinda has everything you need in a good movie:action, comedy, cool quotes and stunning special effects. I also love how marvel did movies before this one so the characters could be developed. The casting choices were also great. Everyone fits perfectly as the character they were chosen to play. Robert Downey Jr is great as Iron Man and Scarlett Johannson is amazing as Black Widow. My favourite is Samuel L Jackson as the tough but amazing Nick Fury. All in all WATCH THIS FILM."
203,256,0.49070153,0.36054552,0.14875302,4,highly overrated...,"Uninspired high gloss kiddie comic adaption with acceptable visual effects and a screenplay that fits on one sheet of toilet paper...It is almost incredible how this Movie could be so highly rated. Must be indebted by the target group which exists from nerd comic-fans and teenagers without an clue what makes a good movie...The characters are flat and as a result none of the (normaly good) actors is capable of convincing.What's left is the typical action-loaded special effects spectacle. But even in this category nothing is extraordinary or surprising.Let's hope, that someone saves us from a sequel, is hard to underbid that..."
204,257,0.42003915,0.45587295,0.12408785,4,Good if you don't mind a bad story/plot,"I saw the Avengers with no real knowledge of the comic book series or any of the characters beforehand. However it took me only 10 minutes of reading IMDb reviews to realise that the waters are clearly divided between Avengers fans and Dark Knight fans. For me I was disappointed after seeing The Avengers however I can largely attribute that to my backgrounds in reading, understanding and writing about complex ideas, something Christopher Nolan's films have drawn out of me. With that said though, the Avengers is a different kind of comic book film. If you're looking for a fun, action based movie for kids then the Avengers is for you. However if you have desires for films with grand ideas, deep characters and complex plots as well as the Batman factor, then the Dark Knight Rises is definitely for you. One thing is certain though, you cannot compare both films against each other. Joss Whedon uses the core elements of the comic series that brought out a very Michael Bay representation while Chrisopher Nolan transforms the comic book ideas into grander social commentaries on moral and philosophical issues while still giving the Dark Knight the attention it deserves. I found the Avengers to be a typical clichè heroes win, predictable, static film something which really takes the sting out of a film for me. I sat through the film realising that the Avengers would come through and win by the way the film was constructed. With the Dark Knight, no one could have predicted the Jokers complex schemes involving Harvey Dent and the way that Batman still beat the joker yet lost the most in the end. That is in my opinion where the Avengers falls short. It's use of poorly developed characters such as Loki, predictable story line and plot, overuse of CG and cliché's give it his rating. Sorry Avengers fans it might be hard to understand but trust me, people who write bad reviews for the Avengers criticizing plot and story are well read and any movie needs a good and dynamic plot regardless of the genre."
205,258,0.0024107376,0.013042887,0.9845465,10,Absolutely Breathtaking,"It's been over 7 years since the Avengers movie was first announced to be developed back in April 2005, and since then the hype behind this movie has been growing and growing since.My thoughts were that the massive build up of this movie will have fans and general movie lovers expectations to high to really enjoy and appreciate the film, However I was wrong. This movie was absolutely breathtaking from the opening scene and I am proud to give the Avengers my first 10/10 rating.The effects are top-notch, the acting is great, Well done Joss Whedon and Zak Penn fantastic job the both of you, and let's not forget the brilliant comic book writers in Stan Lee and Jack Kirby without you two this movie would never had existed.I highly recommend this movie to any comic book fan or general movie lover out there."
206,259,0.8835358,0.09639491,0.020069327,5,Just as disappointing as the trailer looked,"After I saw the trailer for the first time, I didn't have high expectations for the movie. I had the same feeling, that I had when watching the Transformer 3 trailer the first time. After reading all the euphoric reviews on the Internet, I decided to watch the movie tonight. I even saw it in 3D. The movie was just as bad, as the trailer looked. The villain Loki wasn't interesting or threatening at all. Whatever happened to a good villain ? The whole story was REALLY, REALLY WEAK. The whole story reminded me very much of Transformer 3, and was just as bad. I don't understand why so many people here praise this movie. If this is supposedly the best super hero movie Hollywood is able to make in 2012: Good night. I don't understand why it is so hard for Hollywood to make a great movie , with a really good, dramatic, epic story. There are so many good comic book stories out there, it can't be that hard to just turn them into a good movie. I was just as disappointed from this movie, as I was from Transformers 3. I definitely WON'T watch this movie again at the movie theater , or buy it on DVD. Hoolywood has become so boring, it's sad. I sick of all the CGI, I just want to finally watch a good movie, with a good story."
207,260,0.6494771,0.28662637,0.06389654,5,The Avengers Real Movie Review,"I just saw The Avengers movie and still don't know what to say about it.Its Funny that real everyday people write real reviews on this moviesite and the next entries placed above the reviews are from fake accounts giving this movie 8 or 10 stars,real talk.This is a 5 star movie.Its good but not great. The Avengers is first of all- Not the best movie ever made nor is The Avengers better than The Dark Knight or even Spiderman 2. If someone tells you different , they may have the mind of a five year old. The action is good and the characters all play their roles great, but something is missing in this movie.If the main villain Loki and his crew of aliens became a threat to any city in the U.S. I would laugh and take my chances. Am I the only one wondering where were the U.S.Airforce ,Marines,Army or even the Navy,when a whole entire city is being attacked ? Who were the aliens shooting at when they came from outerspace ? They sure wasn't hitting the people running around in the middle of the street during the entire battle scene.Did any hardworking bank employee,cop,or other random person running in the street get hurt? I didn't see any. Bad writing and action sequences ruined this movie. I was also wondering,couldn't Thor just electrocute most of the aliens for about 30 mins instead of fighting them one on one? He can control lighting. I would still say this movie is entertaining but watched by fans and viewers with common sense , this movie is a comedy and very very very overrated."
208,261,0.48927343,0.3345735,0.1761531,5,Painfully Formulaic,"No, I don't think The Avengers is entirely horrible: in fact, it's a perfectly decent escapist type movie, but don't expect to walk away from the theatre with a new found love for life or a fresh perspective that any real movie will deliver. The Avengers is the current water-cooler movie, for good reason: it's easy to talk about. ""The CGI!"" ""The action!"" ""The comedy!"". It's easy, and might as well have a laugh track it's so instructive. From start to finish, the plot carries the same formula - INYOURFACEACTION, comic relief, INYOURFACEACTION, comic relief. Repeat until done. The jokes were painfully predictive and obvious; I felt like cattle being herded along the movie, all too aware of the cheap tricks used to get the audience laughing. At a budget of over 200 million, it felt cheap and without substance.I also think it's insulting this movie carries such a high IMDb rating. I suppose most don't realize they're cattle."
209,262,0.028590826,0.067307934,0.9041013,10,A ride you'll not forget soon!,"I went to this movie with very, very high expectations and to no surprise they were not only met by the movie, they were over exceeded! You almost don't have screen time without action, excellently crafted dialogs or scenes that make you laugh. Audience, including me, applauded and laughed during the movie not ones. Also, you don't have time to think about what's going to happen next in the story and that's because movie sucks you in so much, you have enough time to just be focused on what's going on right in front of you, and what's in front of you is moments you don't want to miss. On top of that, you have awesome effects and very good acting (you can't not to love Tony Stark!). This movie managed to make me feel like a little kid again and it was awesome!"
210,263,0.10025129,0.32111818,0.5786304,10,The best movie of all time....,"I avoided to write the review of this movie because i thought there were many reviews of this one.In the end i had to write it because i was not able to resist the temptation of this flick. I have seen thousands of movies but there was no one like this.As a child and till i saw avengers i always dreamed of watching all the super heroes together.When i heard about the avengers i always thought the director won't be able to do justice to so many characters.But this movie changed my thought.From the moment the movie starts you are lost in it.Every scene is just about perfect.All the super heroes look great.You will be surprised by the amount of comedy in this movie because you expect it to be a complete action one.I can assure you that you will watch this as many times as you want but you will feel the same that you felt first time.And surely you will want to be an Avenger no matter what your age is. I have been dreaming this movie since i saw it.Why to watch:- The best movie of all time,Super Action,Awesome Comedy, Some classical acting,Thor,Iron Man,Captain America,Hulk,Hawkeye,Black widow and 3D qualityWhy not to Watch:- Watch it otherwise you will be missing a revolution."
211,265,0.15698543,0.2780318,0.5649827,10,If you are interested at all you will like it,"I went into this movie with an assumption. I figured that the action scenes would be awesome. Marvel had shown that they were very capable of great action sequences and this would be no exception.However, action alone doesn't make a good movie (matrix sequels). This was the part that I was worried about. Would the story and characters be good enough to match the explosive action? The answer is a resounding YES! Great character interactions, hilarious dialog, a true comic book story (not deep like Dark Knight but fun like Iron Man). All of the characters have roles that feel natural and the dialog flows. Robert Downey Jr getting Joss Whedon lines is as good as it sounds and I never realized how hilariously awesome the hulk could be.There are a few problems I had with the movie such as Captain America's back story, no wait I really just hated the Captain America movie. This movie met my expectations (which were enormously high so to surpass them this would have had to be the second coming of Christ's type of awesome)."
212,266,0.003551358,0.042932317,0.9535162,10,A star-studded cast assemble to create the greatest superhero movie of all time...,"Superman: The Movie, The Dark Knight and The Avengers. Yes ""The Avengers"" does indeed stand tall amongst the greatest superhero movies of all time.A stellar cast assemble to create a marvel of a film, pun definitely intended. The special effects are top notch and never look out of place like superhero movies of the past. However it is truly the story that is most appreciated since it is the final act of an intricate tightly woven plot that has been building through the current generation of Marvel films (Iron Man, The Incredible Hulk, Thor and Captain America: The First Avenger) and ends with the best superhero finale ever conceived for the big screen. Yes its that good. The only factor that could have been reduced was the amount of humour and sarcasm following certain kick-ass scenes which could have benefited with a touch of cool. In retrospect the humour mostly gets it right and compliments the ""comic book"" feel of the movie, which is what we have all desperately wanted for so long: A comic book movie that truly sets your mind free like the comic books and cartoons we all read and watched growing up thinking anything was possible.I applaud you Marvel as ""The Avengers"" now stands as one of the greatest, if not the greatest superhero movie of all time."
213,267,0.20874389,0.45986298,0.331393,7,Deserves praise for the special effects.. Not the story,"The Avengers is the first of it's kind, to have several movies as a build up. While some of the past movies starring the individual heroes, ranged from good to bad, The Avengers is supposed to be the climax of those movies. After seeing it, I was left a bit empty minded. Although I felt entertained throughout most of the movie, the lack of depth got to me several times. Don't get me wrong, it's not because the story is bad, as a matter of fact, it's better than most ""we-gotta-save-the-world"" stories involving superheroes. But where The Avengers fails, is when it comes to getting the audience out on the edge of their seats. You never really believe that they actually might fail, and it might be because this movie was aimed at an mainstream audience, that darker themes were left out. After superhero movies like Zack Snyder's ""Watchmen"" (which mixed, ideologies/politics with other deep themes) and Nolan's Batman franchise , The Avengers feels more like a well-made CGI orgy, with funny moments, amidst a story that fails to capture you. Although entertaining, don't expect to walk out of the theater, pondering about this movie."
214,268,0.005403379,0.032739483,0.9618571,10,The best comic Book movie of all time! WARNING SPOILERS!,"I really liked previous marvel cinematic universe movies and my favorite is Captain America because I think it was a different movie and I really liked the tone of it ! Iron man and Thor were really good movies and iron man 2 and the incredible hulk were just OK to me! So now we have The Avengers ! Marvel chose Joss Whedon to direct the movie , and one of the things I like about joss is that he is an incredible talent writer and he is a comic book nerd and writes comics! The Avengers is by far the best comic book movie of all time! I really liked the dark knight and spider man 2 but this one is better! ACTORS : what a cast!Robert downey jr reprises his role as the genius, billionaire, playboy and philanthropist , Tom Hiddleston as loki , Chris Evans as the living legend Captain America , Chris Hemmsworth as thor , the lovely Scarlett Johansson as Black Widow , Jeremy Renner as Hawkeye and Mark Ruffalo as the Incredible Hulk! ACTION: lots of action scenes in this movie and lots of humor!*************SPOILERS***************FAVORITE SCENES: THE final battle ! HULK smashing loki , and thor vs iron man!WHAT I Didn't LIKE: Agent coulson death! I really liked that guy!WATCH THIS MOVIE AND STAY FOR CREDITS SCENE YOU WONT BE Disappointed"
215,269,0.007516221,0.058437247,0.93404657,10,All My Childhood Memories In Glorious 3D...,"I rarely review any movie titles, purely because I watch so many films it would be impossible to review them all. Avengers Assemble however was a special case.I not only rate this as the best comic book movie ever crafted, but also as one of the best films ever made. It had heart, comedy, action, animation, character development, suspense; all neatly encompassed in a smooth and flawlessly flowing Joss Whedon storyline.Each character has his/her moment of glory and not one of the actors/actresses feel short of the high expectations placed upon their shoulders. Chris Evans as Captain America is and always will be my favourite character in this Marvel film series and he shined brighter than ever in his second role reprisal.I cannot more highly insist you see this film whilst it is IN THE CINEMAS! In 3D if you possibly can as it adds depth and en-chances the CGI (especially on the tanked body of The Hulk and the none CGI behind of Miss. Scarlett).The Avengers Assembled in perfect form, lets bring on the next one!"
216,270,0.004903731,0.03011005,0.96498626,9,Awesome Movie....,"I was waiting for this movie for a long time..The movie was above my expectation..I am Very happy with the response in its opening day..Iron-man is my favorite super hero..Robert D Jr. is a very talented actor(everybody knows about it...:)..)But rest of the super heroes (specially HULK n Thor) are also good..Story line is good..The effects are awesome..Don't download pirated version because these guys works really hard to please viewers like us..This action packed movie is a complete family entertainer..Humor+Action+jaw breaking effects=awesome movie...In short ""If you miss this movie now then you are going to regret about it later...""..Watch it and rate it on IMDb.."
217,271,0.018648583,0.21528071,0.7660706,9,Just enough Tony snark...,... but never enough Scarlett Johansen! I'd watch it again and again
218,272,0.7870206,0.17191952,0.041059803,2,A Huge Budget Flop,"This is one movie that i went into with really low standards, but i was sadly still disappointed. There's no story line, a terrible script, Annoying Characters and Pointless endless hoards of enemies who what to kill everyone like usual (for some reason). The Special effects are alright, but that's to be expected as they have the budget for it. But to be honest, the only thing that kept me watching this major disappointment was Scarlett Johansson in that tight costume. That's IT! That's simply not enough for a huge blockbuster that was supposed to unite all of these massive superhero movies of late. Don't waste your time with this movie. (I will just add that this movie isn't as bad as Captain America or Thor both of which i walked out of)"
219,273,0.013342802,0.12580678,0.86085033,10,Marvel Masterpiece,"Since that final clip with Nick Fury and Tony Stark in Iron Man, there was hope that maybe Marvel could really be doing an Avengers movie. 4 years later and 4 movies later (Iron Man 2, Hulk, Thor, Captain America) and we have Joss Wheddon's Avengers. What makes The Avengers so Engaging and Intriguing is the dialogue between the superheroes. Joss Wheddon should be awarded with an Oscar for the writing and directing of The Avengers. Everyone blended in so naturally and their back and fourth banter made for some good comedy. Everyone felt equal from Hawkeye to Hulk. It is so difficult to balance these personalities on screen and I don't think any other director besides Joss would've been able to pull it off the way he did.The Action scenes in the Avengers is as Epic as it gets. The last hour is like a marathon of awesomeness. Every action sequence in this movie was perfectly executed and each character had their significant moments. The cast was phenomenal as usual, but the show-stealer is definitely Mark Ruffalo. His portrayal of the incredible hulk was spot on. He was wildly entertaining and I couldn't help but cheer him on when he smashed sh!t. I think what made the Hulk work was because he was used sparingly.Lo-Ki as the villain was great. I felt he was developed a lot better here than in Thor. He was witty and had an evil aura about him especially when he was interacting with the ""mortals"".Never have I enjoyed a movie so much as the Avengers. The 2 hour plus runtime flew by easily and I was left wanting more once it ended. Once in a while a masterpiece of a film comes along, and after the hilarious closing scene after the credits, it was clear that this was Marvel's Masterpiece. Back to the Future and Terminator 2 have always been my go- to favourite movies. After this gem, I believe I can the Avengers to that list. 10/10"
220,275,0.0050861277,0.024970453,0.9699434,10,"Sequel coming you say???......umm, YES PLEASE!","Lets face it...I'm writing this ""review"" 6/15/12 and if you haven't seen the movie by now, then odds are you aren't planning on doing so! Just saying. That being said, I'm not one to post spoilers, so a general review will be given. Actually, I probably could sum it up in one statement:THE HULK FRICKING OWNED THIS MOVIE!!!!!!!!!!!Yes; Thor, Ironman, Captain America (helllooooo sexy!), Hawkeye, and Black Widow all had their shining moments (which is another layer of awesomeness to the film), but anyone who watched it would more than likely agree that although the big green guy was not in many scenes, he still managed to OWN this movie! The energy of the movie is absolutely amazing and I personally cant wait until the sequel!"
221,276,0.3616026,0.405759,0.23263839,6,I guess i am too old,"I saw this movie without any expectations, the trailer did not entice me at all but took my 11 year old and 16 year old son, of course I saw the high ratings from IMDb and thought OK I got to go see it.My first impression was totally predictable, second not at all impressed with the 3 d effects so, I guess I have to sum it up to either At the age of 46 I am way to old old. But then again I was not a big transformers fan.Everyone said this movie was really funny OK was it the dry homor or the hulk slapping Thor, in any case did not fall off my seat laughing. The rest of the story line was kind of mondane but. I guess this is what people today are looking for in a film."
222,277,0.0069045383,0.055781275,0.9373143,10,Definitely a movie I can watch 1000 times over!!!!,"Having seen the previous Marvel movies, I have to say this was probably their best work so far. This movie caters to all ages with plenty of laughs and OMG moments. Sure, the beginning had a bit of a slow start, but once it got on its feet, WOW! Iron Man had a big part in this, being the hilarious, immature playboy to Thor and Captain America's more serious nature. Scarlett Johansson played the part of Black Widow perfectly and Hawk-Eye and the Hulk were both splendid. The villain, Loki, stepped out of the ""typical bad guy"" shadow and made the perfect enemy for these amazing heroes. The effects didn't have that sick, CG look a lot of other hero movies have and the plot was believable. I'll admit, I shed a few tears in some scenes, but seconds later, they brought the laughs right back. Overall, an excellent family movie!"
223,278,0.14805757,0.37632576,0.47561666,8,Why?,"Does so many voters (as I write this 430) give only 1/10. They can't be serious about voting. No one can honestly be true about voting like that. This really is the best Marvel superhero movie, ever. What are they afraid of? and the so called top 1000 voters - shame on them! Really often we see top 1000 voters who presses a movie down - by giving bad votes. Once in a while, some of the old movies are ready to get out of the top 250 list. They have to accept that. The project to get the Avengers together, has been done in an excellent way - bravo. I was not sure, what to get - because so many heroes should work together. Would someone steal the limelight? And would it be 80% Iron Man, and 20% Avengers? No, its is pure 100% Avengers. Thank you."
224,279,0.017555166,0.08663189,0.8958128,10,First True SuperHero Movie!,"OK, I know 10/10 scores are thrown in too lightly n ow a days, but hear me out, this movie is truly astonishing. Following the storyline directly from Thor 2011, this movie starts strong with Loki trying to conquer earth, from there its just a wild ride, it grips on you and you won't be able to catch your breath until way after the credits.The thing that I appreciate the most, is that its a true SuperHero movie, often in comics adaptations, the directors try to ground the actions and powers, worried they can not match the scope of the comic book medium. Well, not here, The action is unbelievable, the feats of strength breathtaking Ironman shoots its repulsor beams, Thor uses his lightning strike.Lastly it wouldn't have worked without the humor, Wheedon, has perfect chops, each time his punchlines will take you off guard, and trust me laugh you will.I watched this in a really packed theater, the function was sold out one week before, a record in my country. Everyone was cheering, laughing, clapping and wowing. a truly special spectacle.Really F***ING Amazing."
225,280,0.20135665,0.372559,0.4260843,7,Entertaining. Should not disappoint the masses.,"The Avengers is exactly what I expected. It is action packed, it understandably doesn't have much time for character development (although we do see more of Hawkeye and Black Widow than in previous Marvel installments), and the relentless action is accompanied by some fairly good jokes to ease the tension here and there - especially by Tony Stark and, surprisingly, the Hulk (they actually managed to throw in at least two genuinely funny moments around Hulk's utter brutality).The lack of character development, especially for Thor (who does seem somewhat out of place in this film) but also Bruce Banner, is probably what hurts The Avengers the most. I didn't actually need any character development since I've seen all previous Marvel films at least twice, but it nonetheless does stand as a drawback - it feels wrong even though I was expecting it considering the number of characters already established. I can hardly imagine anyone who hasn't seen the previous films enjoying The Avengers because of that.I usually don't care that much for relentless CGI action films, but some sequences in The Avengers were so blatantly incredible that I had to enjoy them. Notably, a sequence during the huge battle sees the camera pan from one Avenger kicking butt to the other - that was really well done and exciting. Loki was once again a brilliant villain and the perfect choice for the first Avengers film.Overall, a very good action ride bringing our favorite superheros together. The movie doesn't try to be pretentious and goes straight to business - which is what it should do."
226,281,0.0020513257,0.016128533,0.98182,9,A spectacular spectacular!,"I just got back from the movie theater where I saw The Avengers. Without spoiling anything, I must say it is indeed a spectacular spectacular and I hope to find time to watch it again in the near future. It's an action bonanza laced with fine performances (I love the arguments between Captain America and Iron Man cleverly delivered by Chris Evans and Robert Downey, Jr.), clever humor and not surprisingly Marvel universe references. Anyone who is a comic reader or a Marvel universe fan will notice lots of fine details on the characters, the plot and the images. Even with the daunting challenge of presenting The Avengers as an entertaining all-star gathering, director Joss Whedon cleverly told the story while utilizing the fine talents of the stars. The script was nicely done and the dialogue really reflect the minds of each character. Really, The Avengers is the complete package of entertainment that engaged me with lots of thrills and absolutely no boring moments. I highly recommend it."
227,282,0.9009558,0.084644556,0.014399621,3,Not impressed.,"Was not impressed. Wouldn't go as far to say it was as bad as Transformers 2 and 3 but it was aiming to be.Story wise it was a piece of crap. Typical good vs bad. Acting not so good. The only thing that was protecting these flaws was the special effects. Buildings fell, things blew up, blah blah blah. The end of the movie was meant to be epic but it was very underwhelming. I was thinking that this was meant to be an advanced alien race. I also thought that Cpt America was meant to be a badass but it turns out he wears pyjamas not chainmail.It was memorable... only because it was so disappointing."
228,283,0.6258213,0.30499685,0.069181815,3,"felt let down on this ""blockbuster""","After all the hype, I was expecting an entertaining movie. To me, that means a plot and story line that I can feel a part of and be interested in what happens to the characters. I pretty much became bored due to feeling no connection with the characters and nothing unexpected happening...sure there are special effects and a bunch of stuff thrown in just to see if it would stick to the wall, but none of it engaging. Then there were characters that were so shallow that I felt no interest in who they were or what part they played...did Gwineth Paltrow actually get paid for whatever it is she was doing? The Hulk seemed to be more of an after thought in this story as there was no consistency in his role. In the Hulk's first scene he's an uncontrollable force that destroys anything regardless of whether it involved resources that belonged to good or evil. The climax of the movie which involves an alien invasion, was far from exciting due to minimal effort being made to compel the viewer into wondering ""Oh my, whats going to happen now"". Instead, the feeling evoked was ""gee, that was an OK special effect""."
